"binAges","ens1","ens2","ens3","ens4","ens5","ens6","ens7","ens8","ens9","ens10","ens11","ens12","ens13","ens14","ens15","ens16","ens17","ens18","ens19","ens20","ens21","ens22","ens23","ens24","ens25","ens26","ens27","ens28","ens29","ens30","ens31","ens32","ens33","ens34","ens35","ens36","ens37","ens38","ens39","ens40","ens41","ens42","ens43","ens44","ens45","ens46","ens47","ens48","ens49","ens50"
0,0.266659149724839,0.266388521760525,0.516123468581602,1.21382352589784,-0.0787955172941219,0.466073939087539,-0.0654334413509307,1.26864046250001,0.808838732200031,0.656490207155731,0.561972496749785,0.052667068320837,-0.427240507503691,0.737024641283677,0.469145270863035,0.142585517089328,0.42291488622633,-0.263903351692407,0.0609939130620722,1.47457774751384,0.36579852303859,0.261927458597544,-0.00434696359463571,0.28232039693713,-0.0431074545522269,0.612510865742148,0.681457158443696,0.291198757610696,0.0406403828566728,1.05091213790122,0.325743192466004,0.952149245279912,0.283146717005048,0.0704089349783186,-0.247590139641034,0.24556366359401,0.838695296922114,0.93561306152802,0.25455885318172,0.581073677383461,-0.521260133314465,-0.00703999172933018,0.228139185209424,0.120000225959217,0.3896036371979,0.0583397212705601,0.788883072399514,0.611314991593582,0.262453166115478,0.394508155030489
100,-0.120020084004062,0.34621576470797,-0.402652763374507,0.334467497095453,-0.505082499856779,-0.167098807983404,-0.655316619123794,1.26203915104566,0.698189893261789,0.135840735948912,0.1106009186996,0.315401721038383,-0.675223906483272,-0.0116691417397016,-0.127340317563198,-0.265479567148725,-0.000521811982794773,-0.366532021184372,0.323870294251773,-0.0177957560441369,0.104275954995188,-0.261473125058359,-0.0598398025675693,0.386484940315601,-0.128006044168072,0.564746548099757,0.000521811982794829,-0.721886146798136,-0.153782540288107,0.357944761974906,-0.397184587255711,0.515717610306503,0.330090506460412,-0.540906054129094,-0.263507967675733,-0.0676152917105702,0.31483553833406,0.260101524870954,0.295539831929309,0.0930904509959423,0.0726938417362327,-0.324525379899419,-0.0765202593109501,0.0919783525634806,0.00347736598549142,-0.117460632943757,-0.18594670705386,0.271206473795998,0.185376636632291,0.259032627908883
200,0.36821872231713,0.308722396454888,-0.096874600779011,0.402044436733614,-0.15278255971538,-0.123754250869475,-0.585448953463082,0.246005056692081,0.443980432077864,-0.134791012373749,-0.249292908571319,-0.00431333136427364,-0.390950625664795,0.37257743869183,0.29504018814607,-0.265741045087151,-0.370379628169091,-0.241705887508744,0.355490140557612,0.474605281876101,0.0248627332418051,0.0660819828028649,-0.24062848867674,0.222648792883554,0.0481731353020073,0.185491064161501,-0.67489609145477,-0.182716550099297,0.116531056348679,0.0132889785899545,0.189722497613354,0.509219759932936,0.592829645329208,-0.61797199839711,-0.290141218688995,0.0332207510401757,0.0642618921898132,0.222378602546299,0.661131885111494,-0.0229865600976044,0.284618351171656,0.105463938633496,0.230425206141738,0.469178216546421,-0.0323438143675334,0.271551408875268,-0.0731698522122436,0.345947082606099,0.119489195683247,0.590831103324084
300,0.0788893932328266,0.143357057302578,-0.594619884018318,0.0849587830905342,0.418246412074816,0.0241890644587918,-0.536932784533598,0.382511428173343,0.0898002748351313,-0.231594245916337,-0.118961366985081,0.0904585585635668,-0.251993661801333,-0.49746219712959,0.283701220976402,-0.135441496623606,-0.33091047028407,-0.358240537261322,0.235412202231053,0.475317673773511,0.127939368063323,0.16475859655705,-0.194395506300424,0.177534095676349,-0.0411203873881913,-0.0776737517268717,-0.764899754627278,-0.274719451302846,0.315134976512435,0.153369886331558,-0.0601019379253454,0.228977937945763,0.206506027987131,-0.485674122867957,-0.0234191043224983,-0.387577651577105,0.0859550758304007,0.521619843255203,0.439505087072979,-0.164090645481483,0.0823921881688769,0.256258653166839,0.14393263932664,-0.203164765256974,-0.294857261721519,-0.278946018637962,0.164974877006639,0.579173156200003,-0.148277424862512,0.733782675281864
400,0.148038394770426,0.32314656365908,-0.544694943410187,0.37519528518286,0.415514802920089,-0.0758763552147776,-0.557113166238494,0.518541044665831,0.038983302266995,0.0285918753221457,0.0397824723195183,0.285765115639779,-0.301223745693316,-0.229887242016968,0.541066917983425,-0.291617650099867,0.139405565763615,-0.0957810369309314,-0.2329389185228,-0.158755843260562,0.53205089041678,0.426328196649835,0.213459313022033,0.00198072158901008,-0.0363502060656515,0.390133129903624,-0.422432170467391,-0.129261442005191,0.103325405632775,-0.169927806838682,-0.0530915372108626,0.277658752070207,0.0914534214197148,-0.356577459955754,0.210172871236224,-0.132833490627808,-0.174454198739261,0.92730680240322,0.643763107657097,-0.076107623803804,0.102393573951133,0.15220892369205,0.1184171806215,-0.0487125488276768,0.020804491788147,0.0214001181063851,0.0177237934567758,-0.200347973571127,-0.300989396672068,0.464090795598323
500,-0.118289450302584,0.0807348832900705,-0.498065819309505,0.22269053732865,-0.101205275125384,-0.182051376841907,-0.817484922326876,0.384853148618137,0.481872450582214,-0.460804856430969,0.369183095989186,-0.0379676957026474,-0.275716579163565,0.000134930859499394,0.560128684776113,-0.227090406845192,0.149624543057422,-0.0111657263288122,-0.141677713087588,0.214822489644036,0.167222789532298,0.234236922125803,-0.419756933258538,-0.0181261359193102,0.0229851589066328,0.38565665326913,0.0439807563364717,0.378336033735744,0.0441975368664632,-0.185563074691011,0.340977387990762,0.060986346500969,0.550925724690935,0.0863309878676282,0.0672341050026654,-0.0755779037994492,-0.00881441778724928,0.576355900988159,0.508145173437732,-0.0730096342936523,0.0272011143430786,-0.198971643907583,0.506653275909324,-0.320672077953209,-0.31165766990181,0.0398476890821435,-0.00908361814831027,-0.359172717254335,-0.0824930996752229,0.329682414476706
600,-0.0438241126011626,0.618335772371626,-0.167530848532669,0.00290704584825585,-0.147996896400831,0.302730311155761,-0.440495730510795,0.919793821447684,0.388881729314826,0.211052766646097,0.204486854477157,-0.227865693962728,-0.0876929775700649,0.262024937043526,0.343984319999667,-0.1735156259593,0.197453779261465,0.246208937229019,0.343090548498649,-0.196503822561807,0.0860452137187625,-0.1099912283213,-0.0313756160342755,0.434427067785266,0.0872889781616736,0.700188087925257,0.0399284640904579,0.484717833575601,0.0368517445625903,-0.0883251292772955,0.0641158374464816,0.01247327455953,0.411630031308895,0.414328733455961,0.0160985665513224,0.124526201466797,-0.143862226297934,0.569207813339652,0.467853531679029,-0.188870278664864,0.235736359998998,-0.22018277030951,0.219874323374351,0.192395456977921,-0.227926903607312,-0.0577615247625951,0.347566526231561,0.188842073403947,0.046027792244518,0.241487106942497
700,-0.0287718333917905,0.199734237649228,-0.314987685208683,0.82150760156372,-0.0540313663518937,0.0364963919029022,-0.328177594429111,0.989179104316537,0.985842316871696,-0.219278601596296,0.122208677135826,-0.0901545554913857,0.00542310038794069,0.0981783930224062,0.181727638650722,-0.325039595842492,0.013832808835299,0.232058478534337,0.379743798126028,-0.202434960817051,-0.0747644019384092,-0.00951741549084584,-0.354799615749604,0.14187849372945,0.196673224345234,0.344868586569322,-0.0745948871188583,0.410525921714678,-0.0842528449947182,-0.24260849256962,-0.628112383010114,0.141482318363253,0.0341651733247979,0.201402296353947,0.163245205520177,-0.0446001827043296,-0.144320389410877,0.333376142418967,0.246251673241769,-0.0658783393512899,-0.203246485639817,-0.234787912494475,-0.288221001003984,0.398541444771472,-0.478395075446313,-0.132635996413661,0.508127775916839,-0.631419867287305,-0.133843999232918,0.229579720713476
800,-0.101832439685392,0.386298841965876,0.166709409062239,0.699166007670055,-0.220022447007417,0.326304062949535,-0.0807803364740588,0.460463073570626,0.728710140460896,-0.239949088526841,0.223445556220362,0.493470788901479,-0.128269856944755,0.0954810059563831,0.496533738125541,-0.449776481363611,0.186706336733359,0.0386757313073665,0.747267564040603,-0.166061258591062,-0.174049584133916,0.212214276872951,-0.195876842205168,0.0613719356362115,0.0876362646303717,0.402522252235945,-0.327312089952848,0.416216026895567,-0.0841351824430575,-0.034125471797548,-0.535546524134252,0.476156444773477,0.209361532400182,-0.268059639839931,0.113566240638119,0.0175447924704331,0.205608340643221,0.22865662111173,0.0891505749015968,0.127624250746255,-0.169818370681961,-0.103012655454125,-0.250689770844831,0.246427707592668,0.0114708521673638,-0.0619735335039626,0.139851529663313,-0.115435721819877,0.10661737696222,0.469204486423921
900,-0.166214055649605,0.284028743057633,0.579361603131128,0.825139508831913,0.0289759393445145,0.257156888525143,-0.0624913507171359,0.179749961228234,0.550953847470163,-0.058571399816456,0.568687562130418,0.409062324281673,-0.227409907069993,0.138830614225591,0.564970152294328,-0.350257711112163,0.503751154727062,0.0122507880300136,0.877854757939695,-0.224147661469189,-0.099837209598976,0.0814155732107917,-0.141972688547895,-0.103978564786768,0.225179854109618,0.0231618714021131,-0.490891276222309,0.421688366914945,0.0662805711739634,0.0153380617536365,-0.2498329077479,0.313746600797252,0.341270740313944,0.104262306164152,0.0969805454055601,0.332231231510452,0.205081235628347,0.00295147184417838,0.38415888644488,0.188313637151454,0.0596893580630497,-0.020138593204535,0.0469744098899412,-0.177182398174964,-0.318214183579969,0.0629202070380286,0.336475194033683,0.131226919991402,0.0660682794408884,0.546869774631944
