year,age_bp,mean,lo_95,hi_95,n_members,cps_median,dcc_median,gam_median,paico_median,scc_median
-8250,10200.0,0.107579263702571,-0.34010028708648987,0.42127007092426466,250,-0.1390189989662245,0.06175874753837435,0.13356524469499945,0.03947895058111845,0.2571470012410335
-8150,10100.0,0.1408677062673915,-0.28827660939360916,0.4527912167064036,250,0.030542359494944098,0.1007935569339491,0.16286964998163211,0.0802611372108645,0.288787541858133
-8050,10000.0,0.16231480410664975,-0.1539539965388311,0.5155650909984156,250,0.10377018279658351,0.09668083009714515,0.18250720520639305,0.11715891226154451,0.3416295080655475
-7950,9900.0,0.1910778508525234,-0.1027459367649459,0.4980711693005179,250,0.1036223340411679,0.1327888543179075,0.20084151236601236,0.132658211806782,0.342117696594765
-7850,9800.0,0.21479424235846972,-0.07494196040486935,0.5717938837457369,250,0.0890253122485942,0.1324313146111675,0.22317977630341165,0.1541805109419045,0.387221071993174
-7750,9700.0,0.2369001148162868,-0.0536836833421163,0.5358477377881845,250,0.2987244462652645,0.16343860294408552,0.2398936085681881,0.1973639040110965,0.362688124658978
-7650,9600.0,0.2583360486652371,0.013574536671793116,0.5984971785257537,250,0.23745983595076903,0.1680800154773085,0.2583360486652371,0.227908867285201,0.394067383584707
-7550,9500.0,0.28624161858689284,0.02843370181048482,0.6476826737817019,250,0.36369881958744255,0.18046619129729902,0.2783429731009509,0.261176312818719,0.43003214007105
-7450,9400.0,0.2979854512736245,0.07484902092399766,0.6364767422084023,250,0.4007229253145535,0.243937475213863,0.29363615518047614,0.2842235432011945,0.43282390057097253
-7350,9300.0,0.3163900334427816,0.07789108487483616,0.666167222308812,250,0.445533961864908,0.214293843184371,0.30810503337018924,0.2779660822071145,0.421806437308615
-7250,9200.0,0.3207498019339994,0.11181319409428166,0.6327901855606308,250,0.383800376422215,0.2217423423540655,0.32237429686985536,0.29376441561411804,0.42199374557234004
-7150,9100.0,0.3316237441779233,0.08042081822159558,0.7040548118574931,250,0.510973114488007,0.241816118903308,0.33033485030798465,0.298380106184458,0.44491646167120247
-7050,9000.0,0.34890216617840497,0.09815994306145147,0.7118239284894632,250,0.5133925475672615,0.255718760061883,0.3429657945595954,0.300809958174753,0.4684298682225395
-6950,8900.0,0.36087296947333547,0.119786844894952,0.760084438404121,250,0.61865609969419,0.233212431301006,0.35562942645854057,0.302129968906912,0.456640328858058
-6850,8800.0,0.3659913111956153,0.11235037296363351,0.8217205174080213,250,0.5653076626822815,0.2445562399330975,0.3629768297497321,0.29997433420679953,0.457433718537396
-6750,8700.0,0.36964133654851555,0.13754859250344384,0.8830004164093247,250,0.6007030191147811,0.24679567899028848,0.3749099543424692,0.312238256967198,0.484272194033134
-6650,8600.0,0.3753318685370375,0.13650728803713524,0.8378898863464069,250,0.6890797219820366,0.25842849689169,0.3822266588386029,0.314785175214805,0.5276309601233116
-6550,8500.0,0.39044897059439015,0.15252427107603161,0.9612092478973673,250,0.7002104371238544,0.2895716574627225,0.39124529958907817,0.3257994016501125,0.5215610666860104
-6450,8400.0,0.40271094833701254,0.1750618270904739,0.9895375950680212,250,0.7208614614734765,0.33830771450943353,0.4042170797730532,0.35423943117879997,0.5271056334862665
-6350,8300.0,0.42131774924017273,0.184178722022282,1.0528207530614773,250,0.833977390302679,0.31405094107839,0.4185495484231392,0.3714409730140765,0.48322465302865003
-6250,8200.0,0.4358578028356373,0.2161012447147769,0.9871528146787447,250,0.8206058753899255,0.35007596984774647,0.43065059980394554,0.38134791363161347,0.5564464392918149
-6150,8100.0,0.45683712702178214,0.21591024422729924,1.1264619211553561,250,0.925602141968392,0.3648470041320965,0.444768287225055,0.4070595145414725,0.561009515310375
-6050,8000.0,0.4623927701067253,0.247832821177999,1.0688330072935999,250,0.9577654456136425,0.400016432440662,0.4560396632088798,0.4245692226351355,0.54314351327706
-5950,7900.0,0.4763733849842776,0.29606405822279663,1.212002295502896,250,1.019430647358395,0.40531498024544,0.4662067232980281,0.45531749025468404,0.523049346976235
-5850,7800.0,0.4863106391126736,0.2981270614981118,1.3295928386093532,250,1.1046700383607901,0.41652599204616547,0.47216641092878886,0.4763946570865375,0.5598578360059965
-5750,7700.0,0.4960541683720397,0.2945782359209761,1.403052083780879,250,1.0215856201558016,0.4223045114364295,0.4816827247950406,0.4816199993762835,0.5512905990600709
-5650,7600.0,0.5188004947777999,0.32078438987497826,1.450369978087017,250,1.0961965562271199,0.4424305987412675,0.4873030406550335,0.492354441274511,0.5595853173546299
-5550,7500.0,0.5242903101256344,0.3270290659380055,1.4806072312802359,250,1.1172875576528298,0.455296031754717,0.49667385090146576,0.5189951529606855,0.5946646419814614
-5450,7400.0,0.5411417449717845,0.38130899894460185,1.435502995069728,250,1.14719618403435,0.48871934801494954,0.5086399214767922,0.526739800792583,0.5719425044248221
-5350,7300.0,0.5470845546939582,0.39564633286763007,1.4678341501511807,250,1.18060488791493,0.5106033309820825,0.5197136984620543,0.512811490629708,0.603037722222007
-5250,7200.0,0.557638824218514,0.38582260289032494,1.5452485021822668,250,1.167634181599605,0.498826949275075,0.5296999198356703,0.5331202715057135,0.6719718246835955
-5150,7100.0,0.5747689944285554,0.41935096257035154,1.5111296687518836,250,1.253996086393235,0.50707255413963,0.5420371020676207,0.5417004390235409,0.6951293907214665
-5050,7000.0,0.5874315304300104,0.41318419267030343,1.4688407947947084,250,1.26340250318386,0.506900589176703,0.551078808445654,0.5417951250784689,0.673031596593811
-4950,6900.0,0.5976794062350435,0.4112794514619947,1.5012566975956,250,1.30496660230962,0.512346983293753,0.5634871499202867,0.527775845500136,0.6600880384417445
-4850,6800.0,0.5967390768508989,0.40000727489327625,1.4196599968873136,250,1.26636901945579,0.5116480807272015,0.5714322349523155,0.5465259110396845,0.6496435068826685
-4750,6700.0,0.595004280320667,0.4118208019900725,1.4923176915036527,250,1.26791660400169,0.5349434221021285,0.5703594925298436,0.575427751013059,0.6332205859759755
-4650,6600.0,0.6057109255887408,0.4236644872593085,1.4625729977748787,250,1.198687948274985,0.5323434945695555,0.5696297531759921,0.5907605861713745,0.64447984662465
-4550,6500.0,0.6047591062693836,0.42038153600280825,1.5602328708582267,250,1.29450795625374,0.561091810886194,0.5616283554658934,0.5784548146665736,0.6785095213092089
-4450,6400.0,0.6141090940334214,0.4384095394308678,1.4332992552700599,250,1.2552427703826798,0.5251229843887231,0.5572180572089298,0.583164676070408,0.721131992340726
-4350,6300.0,0.6197841250108045,0.43190858453217396,1.498106512443488,250,1.279345261945715,0.545418596399573,0.553795783038488,0.5804639530254245,0.7170196242954194
-4250,6200.0,0.6048334170245933,0.43746390519039663,1.4720806215477664,250,1.27751509126503,0.5537528925712836,0.5464743989489401,0.5881127879391466,0.658678840045338
-4150,6100.0,0.599118666975048,0.42931356680495586,1.4462134822878834,250,1.2587147491235249,0.5333957297884325,0.5315427000125172,0.554806290935816,0.674172803434224
-4050,6000.0,0.5726871517448114,0.40115234892834567,1.493412629917833,250,1.200206416734515,0.5339080236569964,0.5187997453428386,0.541692401486479,0.6464472846342185
-3950,5900.0,0.555243143794251,0.38844877112114057,1.3539629600050558,250,1.192106057235915,0.5070819110905864,0.5128301852772712,0.534833286936199,0.681884347986704
-3850,5800.0,0.5495720693686119,0.37043747778804337,1.362076681067645,250,1.2038001190870848,0.5022330380881574,0.5099843572582765,0.5420101240957125,0.6731342860024345
-3750,5700.0,0.5455522865722937,0.38794953914149216,1.4189608396475075,250,1.18745092374835,0.509533996214735,0.5064323814019789,0.526014043534888,0.685795565983522
-3650,5600.0,0.562223578765789,0.3887068371471613,1.3624134224357398,250,1.234866359745915,0.5019988521401775,0.5037864102633026,0.5048078023381635,0.697740466380453
-3550,5500.0,0.5390978979687204,0.36111522364202453,1.3099171424347795,250,1.183683755449545,0.48095112436667,0.4969182016479271,0.48461503507611847,0.6354397537478085
-3450,5400.0,0.535605026015698,0.361122553241856,1.2427487902207126,250,1.073307361700995,0.4869437869965745,0.4885214125647652,0.469311029069163,0.6526923753862235
-3350,5300.0,0.5206397440791963,0.3880367134121472,1.2881029819337169,250,1.0803981470809298,0.5020027604238555,0.48431808553558076,0.46672408506795,0.6218511964017
-3250,5200.0,0.5066836071484779,0.35389787374013304,1.1382830569919604,250,0.9457391687074765,0.4712413338286645,0.4723037025367025,0.4591540771242715,0.620333382738677
-3150,5100.0,0.5011736385564701,0.3390479349174064,1.1815687066061313,250,0.952977360884115,0.448442270097505,0.4684208866323773,0.465697437258657,0.601501772378132
-3050,5000.0,0.4948302211791631,0.3325085612372212,1.1432512869516058,250,0.9365472912212075,0.4583305840031775,0.4565804241387771,0.46441010733544896,0.565659901501756
